MSIDN,EventType,EventDateAndTime,ServiceClass,RechargeAmount,PaymentMethod,Category,Location
971800041508,10,240120251812,281,394,02,STD,X10
971342616436,10,240120251812,240,4147,03,BSC,X10
971519990755,10,240120251812,410,983,02,BSC,X11
971032757981,10,240120251812,581,322,01,STD,X13
971412876460,10,240120251812,322,63,02,BSC,X10
971399860874,10,240120251812,318,7605,03,BSC,X13
971590872739,10,240120251812,312,7125,03,BSC,X12
971924027431,10,240120251812,293,53804,01,BSC,X12
971730539283,10,240120251812,399,34,02,YTH,X10
971231959677,10,240120251812,239,940,01,YTH,X13
971042761935,10,240120251812,488,48,01,STD,X12
971861936374,10,240120251812,324,34846,02,SPL,X11
971867296431,10,240120251812,125,52335,02,BSC,X13
971711185344,10,240120251812,591,95,03,STD,X11
971470974955,10,240120251812,520,2016,02,BSC,X12
971358808801,10,240120251812,398,40909,01,SPL,X11
971232249702,10,240120251812,547,8265,01,YTH,X11
971309180694,10,240120251812,369,104,01,BSC,X10
971759592444,10,240120251812,550,52,01,YTH,X10
971544572425,10,240120251812,098,42,02,SPL,X13
971715651685,10,240120251812,116,619,03,STD,X13
971441751301,10,240120251812,066,53345,02,BSC,X11
971698217065,10,240120251812,428,3766,03,SPL,X10
971988216765,10,240120251812,271,41740,02,BSC,X11
971283915198,10,240120251812,542,97288,02,BSC,X13
971718061323,10,240120251812,500,156,01,YTH,X13
971056336700,10,240120251812,087,9856,03,STD,X10
971882132577,10,240120251812,237,5424,03,BSC,X10
971257906541,10,240120251812,373,308,01,STD,X11
971638267675,10,240120251812,401,24,01,BSC,X13
971355156070,10,240120251812,185,6299,01,SPL,X13
971339061567,10,240120251812,360,26068,02,YTH,X12
971994429402,10,240120251812,342,64351,03,SPL,X12
971234249535,10,240120251812,132,64,03,YTH,X10
971272846809,10,240120251812,028,7824,03,STD,X13
971860640276,10,240120251812,148,5828,01,YTH,X12
971475435945,10,240120251812,543,484,01,BSC,X11
971711737072,10,240120251812,012,13,01,YTH,X11
971957930284,10,240120251812,304,9010,02,YTH,X13
971376249294,10,240120251812,442,82,03,SPL,X11
971030882603,10,240120251812,147,755,03,STD,X13
971539824236,10,240120251812,072,72,03,SPL,X13
971565938470,10,240120251812,481,82,02,YTH,X13
971836225462,10,240120251812,159,430,01,STD,X13
971819324044,10,240120251812,501,843,02,YTH,X11
971977615339,10,240120251812,165,5633,02,YTH,X12
971146232231,10,240120251812,259,52,01,SPL,X11
971170058430,10,240120251812,387,81,01,YTH,X11
971929391880,10,240120251812,363,1408,01,YTH,X11
971755480626,10,240120251812,263,32,03,YTH,X12
971152676807,10,240120251812,050,971,03,STD,X10
971408331063,10,240120251812,198,7395,03,YTH,X13
971460416875,10,240120251812,177,8519,01,STD,X11
971168542032,10,240120251812,500,24689,02,BSC,X13
971534317044,10,240120251812,253,42893,03,SPL,X10
971082443859,10,240120251812,183,92,01,YTH,X11
971085542697,10,240120251812,369,49,02,SPL,X13
971358771816,10,240120251812,041,16,03,STD,X12
971446656785,10,240120251812,057,37,02,BSC,X12
971203512046,10,240120251812,407,314,02,BSC,X13
971894440514,10,240120251812,107,69,01,YTH,X11
971562900416,10,240120251812,585,6996,02,STD,X12
971420704644,10,240120251812,027,3273,03,SPL,X10
