MSIDN,EventType,EventDateAndTime,ServiceClass,RechargeAmount,PaymentMethod,Category,Location
971614718764,10,300120251017,326,6568,02,YTH,X10
971047829058,10,300120251017,068,37,02,YTH,X10
971642313362,10,300120251017,051,39,02,YTH,X11
971761405499,10,300120251017,253,11,01,YTH,X10
971383204832,10,300120251017,093,11537,01,YTH,X13
971893817296,10,300120251017,224,37542,02,STD,X11
971224442162,10,300120251017,315,35932,03,YTH,X12
971920531554,10,300120251017,167,54755,03,YTH,X10
971803904708,10,300120251017,283,73,02,STD,X10
971111656125,10,300120251017,556,18893,03,SPL,X10
971473384792,10,300120251017,180,606,02,YTH,X11
971418400503,10,300120251017,056,467,02,STD,X13
971545163863,10,300120251017,415,19325,03,BSC,X11
971674940362,10,300120251017,532,209,02,BSC,X12
971100479487,10,300120251017,016,81,02,YTH,X12
971596057682,10,300120251017,208,80930,02,STD,X13
971117898247,10,300120251017,122,5961,02,YTH,X13
971665509728,10,300120251017,278,3482,02,SPL,X13
971014988942,10,300120251017,399,5283,01,YTH,X11
971892173220,10,300120251017,079,828,03,SPL,X10
971492311360,10,300120251017,241,807,01,STD,X10
971116637307,10,300120251017,306,43111,03,BSC,X13
971442343918,10,300120251017,026,993,03,SPL,X11
971870893270,10,300120251017,438,84849,01,SPL,X13
971346012670,10,300120251017,227,74348,02,YTH,X11
971044574205,10,300120251017,189,12,01,SPL,X11
971400119743,10,300120251017,594,88657,02,YTH,X11
971919621258,10,300120251017,286,74,03,STD,X12
971892575628,10,300120251017,240,75504,02,BSC,X10
971373294319,10,300120251017,159,7867,03,SPL,X10
971465645925,10,300120251017,594,266,02,STD,X13
971526796069,10,300120251017,400,7281,02,YTH,X13
971728188649,10,300120251017,079,8950,02,STD,X10
971008864712,10,300120251017,350,67988,01,STD,X12
971856904400,10,300120251017,538,329,01,STD,X13
971113410148,10,300120251017,455,62,03,STD,X12
971706528744,10,300120251017,448,77,03,SPL,X11
971365117197,10,300120251017,356,20064,01,YTH,X12
971464393958,10,300120251017,078,6789,02,SPL,X11
971157932065,10,300120251017,346,7363,03,SPL,X13
971446262202,10,300120251017,363,577,03,BSC,X13
971551492513,10,300120251017,057,7705,03,SPL,X13
971283340872,10,300120251017,151,732,03,STD,X12
971209697789,10,300120251017,394,9706,03,BSC,X10
971442434151,10,300120251017,502,94,02,YTH,X10
971025453914,10,300120251017,446,4502,03,SPL,X10
971410262401,10,300120251017,044,14134,01,SPL,X11
971812313887,10,300120251017,223,63,03,STD,X11
971075928321,10,300120251017,395,36,02,YTH,X13
971468783999,10,300120251017,435,6571,01,STD,X10
971918526453,10,300120251017,088,725,01,YTH,X12
971574032538,10,300120251017,313,38,03,SPL,X10
971694051157,10,300120251017,470,94,01,STD,X13
971027595064,10,300120251017,192,59,03,YTH,X10
971022146322,10,300120251017,089,7633,01,STD,X13
971814403862,10,300120251017,337,8244,03,YTH,X13
971055872614,10,300120251017,571,4378,02,SPL,X10
971426746815,10,300120251017,446,97744,02,YTH,X11
971924539301,10,300120251017,148,34306,03,YTH,X10
971403718791,10,300120251017,262,88,03,YTH,X12
971283343681,10,300120251017,221,7284,02,BSC,X12
971561141550,10,300120251017,023,717,02,STD,X10
971728398729,10,300120251017,262,389,02,SPL,X13
971571320323,10,300120251017,378,342,03,STD,X13
971784185251,10,300120251017,279,27,01,BSC,X10
971498743471,10,300120251017,532,2230,01,STD,X11
971873108302,10,300120251017,225,16,02,BSC,X13
971574992852,10,300120251017,522,99349,01,BSC,X12
971706792027,10,300120251017,544,527,02,BSC,X11
971158050338,10,300120251017,116,4946,01,BSC,X11
971653127547,10,300120251017,377,8653,01,YTH,X10
971425693369,10,300120251017,143,194,03,BSC,X11
971411584860,10,300120251017,004,885,01,SPL,X13
971776221629,10,300120251017,525,28124,03,SPL,X12
971747368920,10,300120251017,134,553,01,BSC,X13
971482665447,10,300120251017,462,7572,02,SPL,X13
971474636799,10,300120251017,027,2439,03,BSC,X11
971563631609,10,300120251017,385,760,02,STD,X11
971657631606,10,300120251017,497,75,03,YTH,X11
971692312480,10,300120251017,118,1002,03,BSC,X13
971619130432,10,300120251017,472,93688,01,YTH,X10
971584934186,10,300120251017,259,49,02,BSC,X12
971792615370,10,300120251017,064,798,03,YTH,X10
971901574902,10,300120251017,586,5143,03,BSC,X13
971895316361,10,300120251017,060,6312,02,STD,X13
971142205736,10,300120251017,500,2911,01,SPL,X13
971224695611,10,300120251017,345,285,02,BSC,X10
971807988893,10,300120251017,553,11510,02,SPL,X12
971836529550,10,300120251017,073,4638,01,SPL,X13
971031676137,10,300120251017,143,707,03,SPL,X13
971492197995,10,300120251017,387,668,03,STD,X12
971516380482,10,300120251017,394,336,03,STD,X10
971141956611,10,300120251017,087,63924,02,BSC,X12
971248518769,10,300120251017,463,3502,01,BSC,X13
971768703810,10,300120251017,463,24266,03,BSC,X12
971943809433,10,300120251017,373,16,03,SPL,X12
971772026933,10,300120251017,056,23,03,SPL,X11
971941695417,10,300120251017,427,30,02,BSC,X12
971202277660,10,300120251017,155,13,03,YTH,X11
971631148669,10,300120251017,345,876,02,YTH,X13
971611294074,10,300120251017,502,56,03,BSC,X10
971601412025,10,300120251017,062,324,01,YTH,X11
971736331268,10,300120251017,028,98305,03,BSC,X11
971972088884,10,300120251017,252,7850,01,YTH,X10
971117661829,10,300120251017,376,98434,01,YTH,X12
971366500874,10,300120251017,424,4127,02,SPL,X10
971369940195,10,300120251017,466,799,02,YTH,X11
971215977870,10,300120251017,583,43704,02,BSC,X12
971659905287,10,300120251017,237,1326,03,YTH,X11
971537411500,10,300120251017,043,882,03,YTH,X13
971718766276,10,300120251017,451,87653,02,STD,X10
971307877320,10,300120251017,569,97040,01,SPL,X10
971841846123,10,300120251017,217,645,03,YTH,X10
971205827618,10,300120251017,104,260,02,BSC,X12
971191679746,10,300120251017,522,651,01,SPL,X11
971923323738,10,300120251017,304,674,03,YTH,X12
971711306975,10,300120251017,530,231,02,BSC,X13
971484669233,10,300120251017,425,39412,01,BSC,X11
971849831921,10,300120251017,592,830,01,YTH,X11
971631094739,10,300120251017,526,75,02,STD,X12
971132462080,10,300120251017,540,2116,01,SPL,X10
971615502259,10,300120251017,083,6446,01,BSC,X12
971154401609,10,300120251017,003,23801,03,STD,X11
971106809973,10,300120251017,245,75462,02,YTH,X13
971479377113,10,300120251017,058,5325,02,YTH,X13
971532442446,10,300120251017,497,48,01,YTH,X10
