MSIDN,EventType,EventDateAndTime,ServiceClass,RechargeAmount,PaymentMethod,Category,Location
971636709651,10,280120251026,326,477,01,STD,X11
971302292826,10,280120251026,211,14,03,BSC,X11
971034392235,10,280120251026,402,134,01,YTH,X13
971117268356,10,280120251026,127,20559,02,YTH,X11
971001136328,10,280120251026,302,3690,03,YTH,X13
971154087650,10,280120251026,475,9047,01,YTH,X12
971154826957,10,280120251026,564,1469,02,STD,X12
971073785294,10,280120251026,303,43664,03,YTH,X11
971447282173,10,280120251026,592,41354,02,YTH,X13
971470860895,10,280120251026,050,1316,03,SPL,X13
971384496146,10,280120251026,340,95033,03,STD,X10
971174382427,10,280120251026,432,1859,03,STD,X13
971077714112,10,280120251026,169,48504,03,YTH,X13
971202587712,10,280120251026,168,805,02,STD,X11
971445622749,10,280120251026,398,80251,02,SPL,X11
971796930632,10,280120251026,220,24,03,STD,X13
971644171939,10,280120251026,303,58234,01,STD,X12
971035397944,10,280120251026,002,23,03,BSC,X12
971292850341,10,280120251026,454,88,01,STD,X11
971163636278,10,280120251026,044,647,02,YTH,X11
971699611182,10,280120251026,414,79189,03,YTH,X13
971731821308,10,280120251026,286,87844,01,STD,X13
971801096858,10,280120251026,038,886,01,STD,X12
971183174921,10,280120251026,184,15,01,STD,X10
971792103084,10,280120251026,538,30871,02,BSC,X12
971129535523,10,280120251026,033,9888,02,STD,X10
971102550055,10,280120251026,175,71399,03,STD,X10
971109164327,10,280120251026,143,65,02,BSC,X13
971139014911,10,280120251026,552,417,01,STD,X11
971113879752,10,280120251026,576,63327,03,SPL,X12
971736843239,10,280120251026,382,95131,01,YTH,X12
971118822476,10,280120251026,575,218,03,YTH,X12
971343393341,10,280120251026,395,1267,03,SPL,X11
971985045563,10,280120251026,160,741,03,YTH,X11
971040189487,10,280120251026,468,289,03,BSC,X10
971021503509,10,280120251026,081,1023,02,SPL,X12
971427508835,10,280120251026,248,8856,03,YTH,X10
971050482940,10,280120251026,331,2263,01,SPL,X10
971056859669,10,280120251026,467,366,02,BSC,X11
971351917590,10,280120251026,145,531,03,STD,X10
971597294435,10,280120251026,181,32,02,STD,X11
971995503623,10,280120251026,331,2345,02,SPL,X11
971055741951,10,280120251026,587,452,01,BSC,X12
971815207128,10,280120251026,596,15,02,YTH,X10
971091289482,10,280120251026,373,9710,03,YTH,X11
971847163754,10,280120251026,568,572,01,STD,X13
971413215214,10,280120251026,175,194,02,SPL,X13
971984927226,10,280120251026,590,5351,03,YTH,X10
971498075984,10,280120251026,072,3371,02,YTH,X12
971123181326,10,280120251026,207,65,03,SPL,X11
971087125929,10,280120251026,509,658,03,SPL,X11
971946961427,10,280120251026,335,374,03,BSC,X10
971810806190,10,280120251026,140,36,03,STD,X12
971859929589,10,280120251026,558,95,01,YTH,X13
971050261796,10,280120251026,100,34,01,YTH,X13
971321399415,10,280120251026,443,84,03,STD,X13
971546354466,10,280120251026,446,794,03,BSC,X11
971733545073,10,280120251026,307,48,02,BSC,X13
971158869581,10,280120251026,036,304,02,SPL,X12
971514105136,10,280120251026,555,23,03,BSC,X12
971617331303,10,280120251026,237,455,01,BSC,X12
971214688763,10,280120251026,426,4297,01,SPL,X10
971380229436,10,280120251026,231,230,01,STD,X13
971441147257,10,280120251026,336,6467,02,YTH,X10
971810304127,10,280120251026,296,8067,02,STD,X11
971100167823,10,280120251026,211,78,01,SPL,X12
971567050281,10,280120251026,228,94295,01,BSC,X13
971935657323,10,280120251026,058,3162,03,BSC,X11
971020033895,10,280120251026,524,99806,02,YTH,X10
971109290112,10,280120251026,516,46,01,SPL,X12
971169903715,10,280120251026,128,575,03,YTH,X10
971540192737,10,280120251026,007,54415,01,BSC,X13
971812586841,10,280120251026,178,3334,02,SPL,X11
971162751036,10,280120251026,570,15132,03,BSC,X12
971099227881,10,280120251026,249,52,03,STD,X13
971363866569,10,280120251026,376,96151,02,SPL,X12
971578306178,10,280120251026,517,10823,02,YTH,X10
971431584746,10,280120251026,376,30191,01,YTH,X10
971161853376,10,280120251026,010,73,02,SPL,X10
971629636965,10,280120251026,348,50,03,SPL,X12
971948393972,10,280120251026,054,222,02,BSC,X11
971421005176,10,280120251026,191,93769,02,BSC,X11
971672530003,10,280120251026,492,5115,02,YTH,X13
971619159677,10,280120251026,357,58,01,STD,X10
971528651635,10,280120251026,517,9541,02,SPL,X11
971706988285,10,280120251026,209,93,01,STD,X10
971203433011,10,280120251026,488,86179,03,STD,X13
971238784115,10,280120251026,197,86854,02,STD,X12
971520874593,10,280120251026,065,48,01,STD,X13
971609921520,10,280120251026,161,933,03,STD,X10
971981038605,10,280120251026,396,48,02,BSC,X11
971298064875,10,280120251026,218,8220,01,STD,X11
971293229670,10,280120251026,126,51977,01,STD,X11
