MSIDN,EventType,EventDateAndTime,ServiceClass,RechargeAmount,PaymentMethod,Category,Location
971593955927,10,270120250925,431,58,03,YTH,X13
971232372154,10,270120250925,480,942,02,YTH,X11
971325296783,10,270120250925,576,885,01,STD,X13
971637454379,10,270120250925,518,689,03,YTH,X13
971634577821,10,270120250925,569,35,02,BSC,X12
971176984599,10,270120250925,148,83,02,YTH,X11
971422646570,10,270120250925,454,458,01,STD,X13
971991789610,10,270120250925,487,181,01,STD,X11
971803326890,10,270120250925,470,68,02,YTH,X12
971282745516,10,270120250925,170,42698,03,YTH,X13
971153056179,10,270120250925,065,91,01,BSC,X11
971861129346,10,270120250925,165,488,02,STD,X12
971714981724,10,270120250925,155,527,03,YTH,X10
971034968359,10,270120250925,428,36541,01,SPL,X10
971227628684,10,270120250925,107,9458,02,BSC,X12
971032503130,10,270120250925,017,15349,01,BSC,X12
971972717994,10,270120250925,261,7318,01,STD,X12
971786120995,10,270120250925,380,2038,01,STD,X11
971477241016,10,270120250925,296,882,02,STD,X10
971840177221,10,270120250925,110,7789,03,SPL,X10
971370623488,10,270120250925,073,118,02,YTH,X13
971337112406,10,270120250925,112,42,01,SPL,X13
971221696184,10,270120250925,061,45144,02,BSC,X11
971840952879,10,270120250925,596,845,02,BSC,X10
971786381634,10,270120250925,210,4317,01,BSC,X12
971203107598,10,270120250925,459,45,02,SPL,X13
971581887569,10,270120250925,056,709,03,YTH,X10
971547027156,10,270120250925,430,6248,03,SPL,X10
971997958661,10,270120250925,220,6460,01,STD,X10
971217091415,10,270120250925,578,5729,03,STD,X11
971914527926,10,270120250925,016,8478,01,BSC,X13
971730970289,10,270120250925,098,72221,02,YTH,X13
971254674615,10,270120250925,375,93,03,STD,X11
971248353339,10,270120250925,561,33597,03,SPL,X10
971997718141,10,270120250925,113,7742,01,STD,X13
971240405528,10,270120250925,080,60,02,YTH,X11
971083458333,10,270120250925,202,385,03,STD,X10
971735316555,10,270120250925,476,1420,03,STD,X12
971359240793,10,270120250925,569,56,03,SPL,X12
971273424962,10,270120250925,363,61853,02,STD,X10
971362423423,10,270120250925,107,95011,03,YTH,X11
971141803165,10,270120250925,583,19753,03,BSC,X12
971555398484,10,270120250925,396,50750,03,SPL,X10
971274742755,10,270120250925,228,187,02,BSC,X10
971474194893,10,270120250925,270,586,02,STD,X12
971885493139,10,270120250925,207,15739,02,YTH,X11
971843707395,10,270120250925,478,7346,01,STD,X12
971265798625,10,270120250925,284,30964,02,SPL,X13
971937217734,10,270120250925,443,67,01,YTH,X11
971096652681,10,270120250925,353,570,01,YTH,X11
971674559389,10,270120250925,141,30140,03,BSC,X13
971416337475,10,270120250925,532,23,01,YTH,X10
971598378467,10,270120250925,598,47162,01,BSC,X10
971819771018,10,270120250925,491,15294,01,STD,X10
971900440595,10,270120250925,367,192,03,YTH,X11
971067138775,10,270120250925,058,2129,03,BSC,X12
971092270521,10,270120250925,539,57314,01,SPL,X10
971274371608,10,270120250925,397,83175,02,STD,X10
971441477757,10,270120250925,595,13,02,BSC,X11
971545866173,10,270120250925,060,912,01,SPL,X12
971257683491,10,270120250925,203,4872,02,SPL,X10
971631694757,10,270120250925,570,329,03,SPL,X10
971551750613,10,270120250925,176,7842,02,BSC,X10
971066301191,10,270120250925,546,852,02,BSC,X13
971871381898,10,270120250925,551,61,02,YTH,X13
971282816454,10,270120250925,030,63105,01,BSC,X13
971549213445,10,270120250925,061,656,01,YTH,X13
971633957718,10,270120250925,349,7202,03,STD,X13
971449140998,10,270120250925,413,84633,01,STD,X13
971920178039,10,270120250925,539,7252,03,BSC,X10
971053440997,10,270120250925,223,80,01,BSC,X12
971341189915,10,270120250925,434,17027,03,SPL,X13
971867500604,10,270120250925,152,366,02,YTH,X11
971751036638,10,270120250925,087,3117,01,YTH,X10
