MSIDN,EventType,EventDateAndTime,ServiceClass,RechargeAmount,PaymentMethod,Category,Location
971419593509,10,240120251812,531,40593,02,BSC,X12
971075289531,10,240120251812,444,27,02,BSC,X13
971488401123,10,240120251812,048,16543,03,BSC,X11
971203105905,10,240120251812,228,7881,02,SPL,X13
971487539472,10,240120251812,061,93079,02,BSC,X11
971258493437,10,240120251812,320,854,02,SPL,X12
971842406176,10,240120251812,024,22093,03,SPL,X13
971162856731,10,240120251812,395,527,02,YTH,X10
971460039893,10,240120251812,288,92903,03,SPL,X13
971714053313,10,240120251812,372,23,01,YTH,X12
971078004402,10,240120251812,345,53773,02,YTH,X12
971063697258,10,240120251812,549,653,02,SPL,X10
971422381370,10,240120251812,337,693,02,STD,X10
971403624940,10,240120251812,546,634,03,SPL,X11
971429217757,10,240120251812,233,580,03,YTH,X10
971805051021,10,240120251812,299,698,02,SPL,X10
971768100427,10,240120251812,531,15,02,BSC,X12
971479618402,10,240120251812,334,60605,02,STD,X13
971755552535,10,240120251812,103,5307,01,YTH,X10
971480807582,10,240120251812,324,20621,03,BSC,X12
971962403681,10,240120251812,354,61302,01,STD,X11
971119771497,10,240120251812,002,86,02,YTH,X12
971012062400,10,240120251812,407,11800,03,YTH,X13
971469349339,10,240120251812,528,74,03,SPL,X11
971728453470,10,240120251812,037,66365,02,BSC,X12
971119024014,10,240120251812,031,3533,03,BSC,X10
971581023601,10,240120251812,234,99576,03,STD,X13
971270568574,10,240120251812,482,7006,03,YTH,X10
971121663473,10,240120251812,375,2851,01,YTH,X11
971933837571,10,240120251812,170,93384,02,STD,X11
971393433521,10,240120251812,189,3650,01,YTH,X12
971601206209,10,240120251812,350,366,01,YTH,X11
971452002828,10,240120251812,293,92,02,YTH,X13
971764886316,10,240120251812,069,611,03,YTH,X10
971508390640,10,240120251812,014,1974,02,STD,X13
971195085416,10,240120251812,415,90614,01,SPL,X12
971344402305,10,240120251812,053,4201,03,YTH,X12
971175521746,10,240120251812,574,32,03,BSC,X10
971634103288,10,240120251812,184,10,03,SPL,X11
971819165696,10,240120251812,396,17563,01,BSC,X11
971586428554,10,240120251812,351,67,02,STD,X10
971300415727,10,240120251812,111,47638,03,BSC,X10
971998491241,10,240120251812,526,603,02,BSC,X11
971821447783,10,240120251812,371,74506,03,SPL,X11
971279125628,10,240120251812,150,60,03,YTH,X10
971255764877,10,240120251812,286,854,03,STD,X10
971209358951,10,240120251812,062,4899,01,SPL,X13
971439910461,10,240120251812,174,37324,03,SPL,X11
971124158834,10,240120251812,364,582,03,YTH,X10
971123661666,10,240120251812,475,7366,03,STD,X13
971312801957,10,240120251812,339,92,03,YTH,X10
971709380138,10,240120251812,008,52,01,BSC,X13
971823350537,10,240120251812,412,564,03,YTH,X12
971219778977,10,240120251812,521,331,01,SPL,X12
971518606008,10,240120251812,389,141,03,YTH,X11
971706285824,10,240120251812,428,7608,02,SPL,X13
971332554644,10,240120251812,037,16,01,YTH,X13
971591378127,10,240120251812,262,695,02,YTH,X11
971571666948,10,240120251812,344,82021,03,YTH,X12
971044400725,10,240120251812,111,67705,01,SPL,X13
971158596598,10,240120251812,473,3369,01,YTH,X10
971360974135,10,240120251812,133,462,03,SPL,X12
971264533992,10,240120251812,090,8163,03,YTH,X11
971811179491,10,240120251812,426,12,02,SPL,X13
971742748988,10,240120251812,151,32986,02,SPL,X10
971011484410,10,240120251812,228,15,03,STD,X11
971654838821,10,240120251812,465,438,01,BSC,X13
971822948319,10,240120251812,311,788,01,YTH,X10
971652938955,10,240120251812,417,72,01,YTH,X13
971537261236,10,240120251812,382,77471,03,STD,X13
971425875733,10,240120251812,297,69,02,SPL,X12
971673337230,10,240120251812,208,6563,02,STD,X12
971681596676,10,240120251812,083,640,01,STD,X12
971141749424,10,240120251812,241,27,03,BSC,X10
971007066031,10,240120251812,367,52,03,SPL,X13
971310709758,10,240120251812,585,37,01,BSC,X10
971381891838,10,240120251812,299,3867,02,STD,X12
971122164282,10,240120251812,436,32312,02,SPL,X11
971879752777,10,240120251812,133,41418,01,YTH,X11
971348564857,10,240120251812,201,579,03,SPL,X12
971282758192,10,240120251812,518,10213,03,STD,X12
971854110562,10,240120251812,014,494,02,STD,X12
971365749882,10,240120251812,554,90,01,SPL,X10
971555837600,10,240120251812,041,96,03,STD,X11
971889724411,10,240120251812,053,99,02,SPL,X11
971053166003,10,240120251812,113,68607,02,SPL,X12
971047846500,10,240120251812,017,8311,03,YTH,X12
971384916500,10,240120251812,042,5195,02,YTH,X12
971193151973,10,240120251812,062,78060,01,YTH,X11
971323250800,10,240120251812,155,742,01,YTH,X13
971526177427,10,240120251812,127,914,02,STD,X11
971351765651,10,240120251812,506,97261,01,YTH,X12
971944809766,10,240120251812,331,55,02,STD,X13
971407466448,10,240120251812,321,37110,03,STD,X10
971522046615,10,240120251812,008,9807,01,SPL,X11
971650110535,10,240120251812,162,8371,02,BSC,X10
971777304136,10,240120251812,496,380,01,SPL,X13
971025616652,10,240120251812,077,18,02,SPL,X11
971116871140,10,240120251812,114,692,02,STD,X13
971679613182,10,240120251812,448,897,01,YTH,X12
971035586526,10,240120251812,055,10449,03,BSC,X13
971009089336,10,240120251812,418,65,03,YTH,X10
971404308828,10,240120251812,295,3833,01,BSC,X12
971158185655,10,240120251812,330,24239,03,BSC,X11
