MSIDN,EventType,EventDateAndTime,ServiceClass,RechargeAmount,PaymentMethod,Category,Location
971945046663,10,300120251018,178,46,03,BSC,X13
971868731822,10,300120251018,250,9506,03,BSC,X13
971909051413,10,300120251018,228,170,03,SPL,X11
971141489902,10,300120251018,170,464,03,BSC,X11
971395610905,10,300120251018,081,67,03,STD,X12
971363731711,10,300120251018,447,3372,01,BSC,X12
971222939453,10,300120251018,302,153,02,BSC,X13
971679630054,10,300120251018,492,80237,01,SPL,X12
971667067587,10,300120251018,380,712,02,SPL,X13
971922028930,10,300120251018,454,995,01,YTH,X10
971098153759,10,300120251018,315,69,02,STD,X13
971445905323,10,300120251018,475,347,03,YTH,X10
971342112474,10,300120251018,412,874,01,SPL,X12
971962357573,10,300120251018,393,69,01,STD,X11
971475095254,10,300120251018,177,673,01,STD,X11
971901882482,10,300120251018,195,4119,03,SPL,X11
971890455406,10,300120251018,408,90,03,STD,X12
971581834110,10,300120251018,257,4016,02,YTH,X10
971057818755,10,300120251018,364,811,02,SPL,X10
971512660557,10,300120251018,587,20554,01,SPL,X12
971793529567,10,300120251018,292,705,01,SPL,X10
971626885691,10,300120251018,002,5821,01,BSC,X10
971603071044,10,300120251018,213,554,03,YTH,X12
971935133096,10,300120251018,219,38,03,YTH,X11
971866317704,10,300120251018,230,14689,03,BSC,X13
971005152629,10,300120251018,061,1882,03,SPL,X10
971813902329,10,300120251018,407,7983,03,YTH,X10
971732468377,10,300120251018,151,72,03,BSC,X10
971822572787,10,300120251018,041,68704,01,BSC,X13
971141468874,10,300120251018,290,4943,03,STD,X10
971919755979,10,300120251018,578,6392,01,YTH,X11
971591017455,10,300120251018,143,84,03,SPL,X12
971752784465,10,300120251018,249,91126,01,YTH,X12
971541210668,10,300120251018,067,2530,03,STD,X13
971686978139,10,300120251018,214,186,02,SPL,X11
971524202718,10,300120251018,366,1127,03,STD,X12
971096975625,10,300120251018,241,10,02,SPL,X11
971341347635,10,300120251018,320,64,02,BSC,X11
971412569414,10,300120251018,359,90649,03,SPL,X12
971589714571,10,300120251018,050,10404,03,BSC,X10
971272551963,10,300120251018,575,33692,02,BSC,X10
971423335053,10,300120251018,579,8317,03,YTH,X13
971208558797,10,300120251018,381,87778,01,YTH,X11
971428832627,10,300120251018,444,389,02,BSC,X11
971108038642,10,300120251018,581,191,03,YTH,X10
971188023284,10,300120251018,559,4753,02,YTH,X11
971718853040,10,300120251018,278,614,03,BSC,X10
971571719654,10,300120251018,592,2158,01,BSC,X11
971541254085,10,300120251018,016,92,02,STD,X11
971411961063,10,300120251018,187,97196,03,STD,X11
971687762568,10,300120251018,482,51,02,BSC,X13
971205650784,10,300120251018,268,1416,02,STD,X10
971298065329,10,300120251018,245,7541,02,SPL,X12
971555341371,10,300120251018,517,37477,02,STD,X10
971127038953,10,300120251018,585,99,02,YTH,X10
971530101293,10,300120251018,403,875,01,STD,X13
971312564539,10,300120251018,246,68974,01,SPL,X13
971819063861,10,300120251018,390,163,02,STD,X11
971461048139,10,300120251018,197,587,01,BSC,X12
971010076681,10,300120251018,588,29,01,BSC,X11
971643759397,10,300120251018,377,73582,02,BSC,X13
971785120659,10,300120251018,117,451,03,YTH,X10
971291088198,10,300120251018,323,56,03,YTH,X13
971791230990,10,300120251018,258,22839,03,YTH,X13
971055137998,10,300120251018,161,8828,01,BSC,X13
971127771052,10,300120251018,398,4425,01,YTH,X10
971480811462,10,300120251018,514,5087,01,BSC,X11
971522633066,10,300120251018,526,849,02,STD,X12
971322420895,10,300120251018,149,5625,02,YTH,X11
971781072502,10,300120251018,286,78,01,STD,X10
971126385305,10,300120251018,533,62857,03,STD,X13
971030193620,10,300120251018,524,20,02,STD,X10
971484433005,10,300120251018,249,974,02,STD,X12
971365738120,10,300120251018,130,61,02,STD,X13
971402627321,10,300120251018,101,1010,03,STD,X13
971555382141,10,300120251018,344,853,01,SPL,X13
971346769459,10,300120251018,112,88833,03,BSC,X10
971745538142,10,300120251018,298,8468,03,SPL,X10
971471546511,10,300120251018,268,42,02,BSC,X12
971101579019,10,300120251018,583,47,02,SPL,X11
971512642192,10,300120251018,581,7496,02,BSC,X13
971050537597,10,300120251018,465,962,01,STD,X11
971400426259,10,300120251018,199,3361,03,SPL,X11
971794909704,10,300120251018,256,9927,03,YTH,X11
971592392642,10,300120251018,559,273,03,SPL,X12
971390111053,10,300120251018,017,78,02,BSC,X10
971154193052,10,300120251018,351,48710,02,STD,X13
971393672305,10,300120251018,541,6821,01,STD,X11
971840649688,10,300120251018,478,6394,03,STD,X13
971027805847,10,300120251018,120,54,02,SPL,X13
971267037686,10,300120251018,117,95974,02,STD,X10
971379843241,10,300120251018,587,107,03,SPL,X10
971050229890,10,300120251018,483,31,02,YTH,X11
971093286078,10,300120251018,526,975,02,YTH,X13
971165174972,10,300120251018,204,441,01,BSC,X12
971946487419,10,300120251018,230,50627,01,YTH,X10
971591398504,10,300120251018,077,49872,03,SPL,X12
971233728090,10,300120251018,485,102,03,SPL,X12
971663101526,10,300120251018,244,15777,03,BSC,X13
971013968652,10,300120251018,118,20991,03,YTH,X12
971224827491,10,300120251018,569,6196,02,YTH,X13
971136691936,10,300120251018,126,66,02,STD,X12
971268933577,10,300120251018,122,939,03,YTH,X10
971420542334,10,300120251018,489,9966,03,BSC,X13
971117969937,10,300120251018,386,54,01,SPL,X12
971154043459,10,300120251018,086,6871,03,SPL,X13
971928778194,10,300120251018,082,8107,02,STD,X11
971850312946,10,300120251018,106,66955,01,YTH,X12
971355220028,10,300120251018,353,81434,03,BSC,X12
971345337519,10,300120251018,314,87,02,YTH,X10
971097329395,10,300120251018,441,75639,03,BSC,X13
971627593184,10,300120251018,357,4549,02,BSC,X10
971327559636,10,300120251018,342,7353,03,SPL,X13
971229475989,10,300120251018,335,86091,02,STD,X11
971743212271,10,300120251018,162,52,03,YTH,X10
971330359403,10,300120251018,098,8939,01,SPL,X11
971220455152,10,300120251018,473,28,03,YTH,X10
971949597588,10,300120251018,259,86448,01,YTH,X13
971904679058,10,300120251018,269,5729,03,STD,X12
971023946939,10,300120251018,061,903,02,YTH,X10
