MSIDN,EventType,EventDateAndTime,ServiceClass,RechargeAmount,PaymentMethod,Category,Location
971947724767,10,300120251016,215,32,01,STD,X10
971594757012,10,300120251016,308,41478,03,STD,X13
971857528871,10,300120251016,352,67,03,SPL,X11
971659087831,10,300120251016,530,16,03,SPL,X12
971349315710,10,300120251016,512,27,02,STD,X10
971642724264,10,300120251016,507,20671,01,SPL,X12
971029364732,10,300120251016,295,7828,01,SPL,X13
971511966965,10,300120251016,367,69891,03,STD,X13
971415407993,10,300120251016,243,63742,03,STD,X11
971296885754,10,300120251016,011,38456,03,YTH,X12
971798505589,10,300120251016,145,148,01,SPL,X13
971594371672,10,300120251016,213,86412,02,YTH,X12
971766566831,10,300120251016,139,30806,01,YTH,X10
971221241307,10,300120251016,032,313,03,YTH,X12
971012803646,10,300120251016,439,94,01,STD,X10
971752406510,10,300120251016,248,413,01,SPL,X13
971436762567,10,300120251016,456,40061,01,STD,X13
971262912406,10,300120251016,257,6123,03,YTH,X12
971714172191,10,300120251016,082,5228,02,SPL,X12
971729793611,10,300120251016,458,2639,03,BSC,X10
971836872331,10,300120251016,439,89908,01,SPL,X10
971407696685,10,300120251016,008,90,01,BSC,X12
971730147831,10,300120251016,570,89846,03,YTH,X11
971262935709,10,300120251016,023,11,01,STD,X10
971961708398,10,300120251016,573,479,01,SPL,X13
971250901864,10,300120251016,567,573,01,SPL,X10
971522203014,10,300120251016,576,97,01,YTH,X12
971628837717,10,300120251016,033,82,01,SPL,X10
971393163495,10,300120251016,599,18132,03,YTH,X10
971643958713,10,300120251016,053,8539,02,YTH,X10
971184219613,10,300120251016,412,9444,02,BSC,X13
971841885633,10,300120251016,158,363,02,STD,X10
971360301744,10,300120251016,485,11,03,SPL,X11
971912716860,10,300120251016,115,202,01,STD,X11
971020556622,10,300120251016,488,58,03,YTH,X12
971433210219,10,300120251016,325,957,01,STD,X12
971561128603,10,300120251016,182,50,02,YTH,X13
971058704081,10,300120251016,106,23008,01,STD,X12
971115140536,10,300120251016,582,4465,02,SPL,X12
971721001387,10,300120251016,428,821,01,SPL,X12
971298993209,10,300120251016,302,84,02,SPL,X13
971762331474,10,300120251016,379,427,02,BSC,X10
971877166939,10,300120251016,417,141,01,SPL,X12
971819673123,10,300120251016,463,201,01,BSC,X12
971803673655,10,300120251016,027,587,01,BSC,X13
971364781897,10,300120251016,515,85,01,YTH,X11
971719316873,10,300120251016,159,62337,01,STD,X12
971884678925,10,300120251016,329,196,01,YTH,X13
971272257284,10,300120251016,597,8316,03,BSC,X11
971328957961,10,300120251016,402,9201,03,YTH,X12
971248941543,10,300120251016,358,95,02,SPL,X12
971776920479,10,300120251016,137,61323,02,BSC,X13
971376731624,10,300120251016,107,86839,01,SPL,X11
971556926836,10,300120251016,524,19836,01,YTH,X12
971473514762,10,300120251016,006,66702,03,YTH,X12
971841434894,10,300120251016,291,39096,02,SPL,X11
971426158075,10,300120251016,161,30,03,BSC,X13
971084101057,10,300120251016,233,5847,01,SPL,X11
971422607424,10,300120251016,133,361,02,SPL,X10
971092520902,10,300120251016,119,700,02,YTH,X12
971842999952,10,300120251016,293,98670,01,BSC,X12
971271173577,10,300120251016,337,992,01,BSC,X10
971326228182,10,300120251016,015,987,02,YTH,X10
971534800446,10,300120251016,116,5901,02,YTH,X10
971635107851,10,300120251016,552,2619,03,YTH,X12
971368427173,10,300120251016,448,110,02,SPL,X11
971285937619,10,300120251016,019,36,01,STD,X10
971349865922,10,300120251016,091,99281,02,YTH,X11
971798313907,10,300120251016,107,60260,01,STD,X10
971594492830,10,300120251016,199,354,03,SPL,X11
971362738061,10,300120251016,253,204,02,YTH,X12
971526939255,10,300120251016,207,96,02,STD,X10
971423037613,10,300120251016,106,695,03,BSC,X11
971984891248,10,300120251016,442,746,01,BSC,X12
971514899157,10,300120251016,356,145,03,STD,X12
971055021706,10,300120251016,018,1151,01,BSC,X10
971954345688,10,300120251016,567,85,02,STD,X12
971800048263,10,300120251016,437,903,02,STD,X11
971028236405,10,300120251016,060,93166,02,SPL,X11
971437464245,10,300120251016,363,26355,03,STD,X12
971111751779,10,300120251016,355,9556,01,SPL,X11
971281100048,10,300120251016,191,2133,01,STD,X12
971431734400,10,300120251016,381,5683,02,SPL,X13
971473485585,10,300120251016,090,877,01,SPL,X12
971000015384,10,300120251016,451,102,01,YTH,X10
971769719131,10,300120251016,451,87496,03,STD,X12
971002884670,10,300120251016,114,70,01,SPL,X10
971876152472,10,300120251016,545,66,03,STD,X13
971701371817,10,300120251016,516,186,01,SPL,X10
971008781902,10,300120251016,474,26127,01,SPL,X11
971214068714,10,300120251016,305,24,02,SPL,X13
971336171454,10,300120251016,045,580,01,STD,X12
971854700194,10,300120251016,258,25,02,STD,X12
971644507160,10,300120251016,329,37,01,SPL,X11
971620565451,10,300120251016,296,80,03,SPL,X10
971261903551,10,300120251016,145,273,03,BSC,X10
971426670999,10,300120251016,171,20,01,YTH,X12
971540141750,10,300120251016,387,60600,01,BSC,X10
971002932402,10,300120251016,152,90,03,SPL,X10
971457295369,10,300120251016,088,77752,03,SPL,X11
971238302051,10,300120251016,310,622,01,BSC,X11
971507303576,10,300120251016,502,24,03,BSC,X12
971194888339,10,300120251016,178,271,01,YTH,X12
971230354934,10,300120251016,520,78,01,SPL,X11
971456415834,10,300120251016,191,5465,01,BSC,X10
971345392573,10,300120251016,577,25,01,BSC,X11
971584900321,10,300120251016,289,259,03,BSC,X10
971665034556,10,300120251016,063,98762,03,BSC,X11
971903257560,10,300120251016,223,34902,02,STD,X10
971159027806,10,300120251016,275,759,02,SPL,X10
971673692177,10,300120251016,047,117,03,STD,X10
971564741007,10,300120251016,117,97496,01,STD,X11
971220035549,10,300120251016,254,2732,01,SPL,X11
971066979959,10,300120251016,423,852,03,STD,X11
971641264835,10,300120251016,161,99053,03,SPL,X11
971531033031,10,300120251016,377,405,03,YTH,X13
971272227783,10,300120251016,550,59052,03,YTH,X11
971391367767,10,300120251016,184,969,02,YTH,X10
971839341614,10,300120251016,166,64754,01,BSC,X13
971737634076,10,300120251016,257,795,02,STD,X13
971009315147,10,300120251016,215,33,03,BSC,X13
971468878606,10,300120251016,380,21,02,YTH,X11
971911027037,10,300120251016,398,87378,03,BSC,X12
971049062460,10,300120251016,047,9430,02,BSC,X10
971196854974,10,300120251016,398,37,03,BSC,X10
971404087829,10,300120251016,079,41122,01,SPL,X13
971264129490,10,300120251016,400,994,01,SPL,X13
971917887699,10,300120251016,218,87718,02,SPL,X13
971736943818,10,300120251016,563,2047,02,YTH,X12
971951424406,10,300120251016,088,47303,03,SPL,X10
971165251940,10,300120251016,323,23541,02,SPL,X12
971477115398,10,300120251016,590,26925,03,SPL,X11
971221102477,10,300120251016,464,10,03,YTH,X13
971250589932,10,300120251016,052,98188,02,BSC,X12
971317205446,10,300120251016,426,56,01,BSC,X10
971138144728,10,300120251016,009,70,01,STD,X10
971173813551,10,300120251016,154,42,03,STD,X11
971661643617,10,300120251016,316,15,02,SPL,X11
971618931293,10,300120251016,000,507,03,YTH,X13
971423670122,10,300120251016,101,39,01,YTH,X13
971888054201,10,300120251016,127,54851,02,BSC,X11
971676634053,10,300120251016,184,28159,03,YTH,X12
