MSIDN,EventType,EventDateAndTime,ServiceClass,RechargeAmount,PaymentMethod,Category,Location
971258740025,10,270120250926,322,19,01,STD,X13
971429758734,10,270120250926,196,41,03,STD,X10
971493525259,10,270120250926,555,465,03,YTH,X12
971944756489,10,270120250926,067,4296,03,SPL,X13
971266356403,10,270120250926,171,732,03,STD,X12
971463613259,10,270120250926,117,27533,01,BSC,X11
971924660707,10,270120250926,277,18948,01,YTH,X10
971018707334,10,270120250926,552,8396,03,BSC,X13
971332651662,10,270120250926,417,60,01,STD,X13
971428932818,10,270120250926,487,46,03,BSC,X13
971539304262,10,270120250926,356,34,02,STD,X13
971256771918,10,270120250926,187,4936,01,YTH,X11
971181654305,10,270120250926,427,721,03,STD,X10
971318971785,10,270120250926,081,36902,02,STD,X13
971827703858,10,270120250926,203,71,03,SPL,X10
971833253847,10,270120250926,214,296,02,STD,X11
971054822624,10,270120250926,417,93,02,BSC,X12
971838169144,10,270120250926,273,90478,02,BSC,X10
971055154968,10,270120250926,500,43136,01,STD,X12
971074182169,10,270120250926,184,7156,03,YTH,X13
971990803144,10,270120250926,220,97079,02,BSC,X13
971509190911,10,270120250926,544,22949,02,BSC,X10
971889369560,10,270120250926,351,2866,03,YTH,X13
971206477382,10,270120250926,294,569,02,YTH,X12
971340445357,10,270120250926,486,5489,01,SPL,X12
971392658752,10,270120250926,249,88982,02,BSC,X12
971823169288,10,270120250926,034,11031,03,YTH,X11
971121842557,10,270120250926,253,745,01,STD,X12
971693785653,10,270120250926,030,59,03,SPL,X12
971620798967,10,270120250926,211,7299,01,BSC,X12
971437079643,10,270120250926,508,72672,02,STD,X10
971618004770,10,270120250926,279,607,02,BSC,X13
971946644361,10,270120250926,567,8988,01,STD,X12
971737929807,10,270120250926,408,390,01,SPL,X10
971140335052,10,270120250926,336,60306,03,BSC,X13
971339963288,10,270120250926,324,9709,02,YTH,X10
971221376593,10,270120250926,374,43465,02,BSC,X11
971657356861,10,270120250926,398,533,03,STD,X10
971432769729,10,270120250926,049,78,03,SPL,X13
971346818575,10,270120250926,380,1753,02,BSC,X12
971716883457,10,270120250926,454,13946,02,STD,X12
971947312582,10,270120250926,491,812,02,BSC,X11
971975316393,10,270120250926,349,6307,02,SPL,X10
971107808940,10,270120250926,123,882,03,SPL,X13
971982009101,10,270120250926,090,79014,02,YTH,X10
971310623480,10,270120250926,399,694,01,BSC,X13
971760525734,10,270120250926,219,7849,03,BSC,X11
971201331031,10,270120250926,051,83685,01,BSC,X12
971683466026,10,270120250926,393,77214,03,STD,X10
971554254011,10,270120250926,296,22,02,YTH,X13
971178858126,10,270120250926,251,2137,03,YTH,X11
971684324591,10,270120250926,218,81490,02,STD,X10
971677772759,10,270120250926,554,59,01,SPL,X11
971461162593,10,270120250926,364,57174,01,SPL,X12
971199519582,10,270120250926,349,61735,02,BSC,X11
971357872301,10,270120250926,360,6195,02,BSC,X13
971594556064,10,270120250926,046,34081,01,YTH,X12
971874246498,10,270120250926,445,30517,01,SPL,X10
971315545304,10,270120250926,581,5283,01,YTH,X12
971140666065,10,270120250926,593,194,03,SPL,X13
971551157716,10,270120250926,242,1243,02,SPL,X11
971503325036,10,270120250926,205,193,03,STD,X12
971973673512,10,270120250926,537,12584,03,SPL,X11
971973460452,10,270120250926,328,74,01,BSC,X11
971743138818,10,270120250926,011,64,03,SPL,X11
971217259721,10,270120250926,458,10858,01,STD,X11
