MSIDN,EventType,EventDateAndTime,ServiceClass,RechargeAmount,PaymentMethod,Category,Location
971204299506,10,240120251816,299,35398,02,STD,X12
971474761612,10,240120251816,417,8631,03,BSC,X13
971304786503,10,240120251816,090,235,01,STD,X10
971560347893,10,240120251816,098,1335,02,STD,X12
971997092819,10,240120251816,399,88361,03,BSC,X12
971207645863,10,240120251816,436,1880,03,YTH,X10
971976973321,10,240120251816,322,3274,02,STD,X12
971405284227,10,240120251816,319,39519,03,BSC,X11
971912034360,10,240120251816,267,42,02,BSC,X12
971864353417,10,240120251816,470,46,03,YTH,X13
971628231498,10,240120251816,577,3325,03,YTH,X13
971611660627,10,240120251816,020,67870,01,BSC,X13
971439500992,10,240120251816,317,1899,02,STD,X11
971932848323,10,240120251816,100,18252,02,STD,X13
971085853345,10,240120251816,551,7211,01,BSC,X11
971820233030,10,240120251816,594,3357,02,BSC,X11
971156990679,10,240120251816,588,2051,01,SPL,X13
971357796631,10,240120251816,591,95,02,SPL,X13
971709121661,10,240120251816,362,74,03,BSC,X11
971893683702,10,240120251816,049,990,01,YTH,X12
971785180041,10,240120251816,204,42,01,SPL,X12
971333902300,10,240120251816,489,62365,03,STD,X13
971302527038,10,240120251816,095,2138,03,STD,X12
971528199559,10,240120251816,381,601,01,BSC,X11
971248569025,10,240120251816,228,5396,03,YTH,X10
971311921223,10,240120251816,112,44290,01,YTH,X11
971712004197,10,240120251816,363,73560,02,SPL,X13
971483788577,10,240120251816,317,81,01,SPL,X11
971619177183,10,240120251816,553,879,01,YTH,X11
971554105665,10,240120251816,430,72,03,YTH,X10
971706751240,10,240120251816,332,50935,02,STD,X12
971065073827,10,240120251816,209,3781,02,BSC,X10
971515701193,10,240120251816,340,3486,01,SPL,X13
971982505684,10,240120251816,276,88821,02,STD,X12
971541625701,10,240120251816,261,36,01,BSC,X12
971480329460,10,240120251816,272,591,01,YTH,X13
971017606232,10,240120251816,577,6010,03,YTH,X11
971412384100,10,240120251816,186,83,03,BSC,X12
971961139273,10,240120251816,133,11196,03,STD,X13
971499580141,10,240120251816,058,33,03,STD,X11
971745179352,10,240120251816,295,99,02,SPL,X12
971862333372,10,240120251816,485,31,02,STD,X13
971245095182,10,240120251816,072,53,01,YTH,X10
971962447066,10,240120251816,053,620,01,SPL,X12
971267018183,10,240120251816,559,4405,03,BSC,X13
971908707912,10,240120251816,036,43318,01,STD,X13
971866258493,10,240120251816,249,57357,02,YTH,X11
971315772568,10,240120251816,249,15869,01,STD,X12
971779451904,10,240120251816,154,6958,03,SPL,X11
971327143309,10,240120251816,073,63,01,STD,X12
971613049800,10,240120251816,189,53339,03,YTH,X11
971343788571,10,240120251816,244,26,01,YTH,X12
971412964592,10,240120251816,485,990,03,YTH,X10
971673892363,10,240120251816,035,372,03,YTH,X13
971035373115,10,240120251816,599,95,03,YTH,X12
971801758425,10,240120251816,445,18,01,SPL,X12
971135185318,10,240120251816,025,7854,01,STD,X11
971493863869,10,240120251816,026,697,02,YTH,X13
971002281569,10,240120251816,015,66,01,BSC,X10
971965146216,10,240120251816,581,59,02,SPL,X12
971940786647,10,240120251816,035,12872,03,BSC,X10
971746521076,10,240120251816,577,3349,02,SPL,X10
971769792911,10,240120251816,289,59,03,SPL,X11
971319521019,10,240120251816,364,333,02,BSC,X11
971746078589,10,240120251816,298,6078,03,BSC,X11
971559153007,10,240120251816,534,55137,03,STD,X12
971308489264,10,240120251816,030,65,02,STD,X12
971067696026,10,240120251816,540,53766,02,STD,X10
971678946995,10,240120251816,405,759,02,BSC,X13
971295375299,10,240120251816,037,5499,01,STD,X13
971354261199,10,240120251816,551,8340,03,BSC,X13
971309515553,10,240120251816,282,25,03,STD,X12
971157559835,10,240120251816,060,913,02,YTH,X10
971588845695,10,240120251816,039,676,03,YTH,X10
971580460822,10,240120251816,367,28415,02,SPL,X13
971623766292,10,240120251816,404,466,02,SPL,X11
971680196229,10,240120251816,242,5482,01,STD,X10
971764045384,10,240120251816,245,87126,02,YTH,X13
971179517877,10,240120251816,321,20,02,STD,X11
971884858226,10,240120251816,463,75430,03,STD,X11
971287043019,10,240120251816,193,71,02,STD,X12
971098650556,10,240120251816,409,8310,03,BSC,X12
971800479268,10,240120251816,439,92,01,BSC,X13
971686635282,10,240120251816,228,9110,02,SPL,X11
971082294749,10,240120251816,332,6512,03,SPL,X12
971850205120,10,240120251816,299,86742,02,BSC,X11
971735246349,10,240120251816,030,94888,01,SPL,X10
971390955521,10,240120251816,463,431,02,SPL,X11
971331367106,10,240120251816,001,83,01,SPL,X10
