MSIDN,EventType,EventDateAndTime,ServiceClass,RechargeAmount,PaymentMethod,Category,Location
971999583893,10,270120250929,089,899,03,YTH,X13
971813410077,10,270120250929,170,35814,02,BSC,X11
971288734026,10,270120250929,274,36,01,SPL,X12
971887969821,10,270120250929,354,419,02,STD,X11
971255555032,10,270120250929,138,6508,01,STD,X13
971103138429,10,270120250929,359,18,03,YTH,X10
971746118936,10,270120250929,080,28582,02,STD,X13
971614336043,10,270120250929,201,256,03,YTH,X12
971893695221,10,270120250929,088,43782,01,BSC,X12
971758152186,10,270120250929,496,3596,01,SPL,X11
971297849412,10,270120250929,426,7036,03,SPL,X13
971271999509,10,270120250929,314,53,02,BSC,X12
971490208872,10,270120250929,230,26273,01,SPL,X11
971317727283,10,270120250929,348,73,01,YTH,X12
971703502747,10,270120250929,277,75,01,BSC,X12
971363426492,10,270120250929,370,3729,01,SPL,X11
971915888681,10,270120250929,348,71299,03,SPL,X10
971712861756,10,270120250929,460,14922,03,SPL,X12
971333503780,10,270120250929,569,8047,03,STD,X11
971585004412,10,270120250929,421,63,02,BSC,X12
971938686247,10,270120250929,520,963,02,STD,X11
971636072715,10,270120250929,322,95,02,SPL,X10
971607932552,10,270120250929,081,5775,03,BSC,X13
971623599377,10,270120250929,179,643,03,SPL,X12
971542028594,10,270120250929,048,9949,01,YTH,X13
971888040809,10,270120250929,456,80,02,STD,X11
971871361484,10,270120250929,327,1127,01,SPL,X11
971827672926,10,270120250929,446,26,03,YTH,X12
971179028552,10,270120250929,315,39702,01,YTH,X10
971878745485,10,270120250929,592,8727,01,SPL,X13
971801703747,10,270120250929,160,2430,03,YTH,X12
971648979553,10,270120250929,205,9249,02,STD,X13
971086128750,10,270120250929,380,255,02,YTH,X13
971483169746,10,270120250929,177,42175,02,SPL,X11
971627879806,10,270120250929,415,144,02,SPL,X13
971395002036,10,270120250929,350,52779,03,STD,X13
971960464867,10,270120250929,385,83,03,BSC,X10
971018872778,10,270120250929,469,5974,03,SPL,X13
971584686293,10,270120250929,093,266,02,BSC,X10
971474629586,10,270120250929,442,682,03,YTH,X12
971939006252,10,270120250929,577,14220,01,BSC,X13
971339307445,10,270120250929,561,179,03,SPL,X13
971956464105,10,270120250929,307,438,03,STD,X10
971509396191,10,270120250929,171,53325,01,YTH,X10
971097890022,10,270120250929,439,120,02,STD,X10
971070887924,10,270120250929,558,275,03,STD,X12
971080365508,10,270120250929,475,1130,03,STD,X13
971840984016,10,270120250929,284,394,03,STD,X13
971001364506,10,270120250929,408,3790,02,STD,X11
971807133456,10,270120250929,349,630,02,BSC,X10
