MSIDN,EventType,EventDateAndTime,ServiceClass,RechargeAmount,PaymentMethod,Category,Location
971819323450,10,300120251025,106,83309,01,SPL,X13
971485368472,10,300120251025,012,174,03,BSC,X11
971257092191,10,300120251025,037,8824,01,SPL,X13
971349328138,10,300120251025,303,10412,03,YTH,X12
971342960779,10,300120251025,233,6011,01,SPL,X11
971024940941,10,300120251025,184,18,03,YTH,X11
971135379164,10,300120251025,138,2210,01,STD,X12
971991522140,10,300120251025,111,18,01,STD,X10
971264216777,10,300120251025,307,739,03,SPL,X12
971557925283,10,300120251025,069,7120,01,BSC,X13
971161835402,10,300120251025,132,56567,01,BSC,X13
971256711212,10,300120251025,598,4129,02,YTH,X12
971518913419,10,300120251025,279,2919,03,BSC,X11
971976553133,10,300120251025,393,8910,02,BSC,X12
971657531440,10,300120251025,008,49,02,STD,X13
971912872183,10,300120251025,322,123,03,SPL,X10
971963553196,10,300120251025,383,4109,01,STD,X10
971088925582,10,300120251025,245,29986,01,STD,X13
971633666809,10,300120251025,476,86843,02,BSC,X12
971712397188,10,300120251025,251,6511,02,STD,X13
971957812792,10,300120251025,013,563,02,BSC,X12
971282378411,10,300120251025,353,2598,02,YTH,X10
971524624396,10,300120251025,176,77278,03,BSC,X11
971024537934,10,300120251025,177,1878,02,STD,X12
971505788670,10,300120251025,048,1018,03,YTH,X10
971227751723,10,300120251025,082,59,03,BSC,X11
971106278632,10,300120251025,285,9549,02,SPL,X12
971811400885,10,300120251025,239,78,02,SPL,X13
971333330782,10,300120251025,166,1042,01,SPL,X13
971476916095,10,300120251025,212,696,03,BSC,X10
971699082011,10,300120251025,095,8068,02,YTH,X12
971989951017,10,300120251025,368,3771,03,BSC,X13
971533196442,10,300120251025,355,63223,03,SPL,X11
971530306114,10,300120251025,033,27748,01,STD,X12
971429925395,10,300120251025,339,730,02,BSC,X11
971083787486,10,300120251025,038,120,02,BSC,X11
971096545416,10,300120251025,546,20062,02,BSC,X13
971987204897,10,300120251025,349,724,02,YTH,X11
971173995504,10,300120251025,438,35279,03,STD,X13
971422133009,10,300120251025,572,613,03,BSC,X12
971310483242,10,300120251025,313,26,03,YTH,X12
971482342682,10,300120251025,214,923,02,YTH,X12
971354229117,10,300120251025,425,834,01,SPL,X11
971066723461,10,300120251025,263,43,02,STD,X10
971249727493,10,300120251025,560,87,03,SPL,X13
971114641533,10,300120251025,361,14441,02,BSC,X13
971241582687,10,300120251025,358,78,01,BSC,X10
971610363895,10,300120251025,416,2091,03,BSC,X13
971600413827,10,300120251025,130,546,01,YTH,X11
971869264396,10,300120251025,300,6773,02,BSC,X10
971300404455,10,300120251025,563,10212,02,YTH,X10
971236514566,10,300120251025,446,80,02,STD,X12
971656066985,10,300120251025,173,1058,02,SPL,X10
971708554477,10,300120251025,139,74,02,STD,X10
971834287948,10,300120251025,163,755,01,BSC,X13
971176109382,10,300120251025,213,749,01,STD,X10
971678649570,10,300120251025,465,1690,03,STD,X13
971844843388,10,300120251025,278,7273,01,SPL,X12
971801708571,10,300120251025,436,6946,01,YTH,X10
971507781188,10,300120251025,324,439,03,BSC,X11
971089321366,10,300120251025,010,877,01,YTH,X11
971134193022,10,300120251025,252,6773,02,SPL,X10
971804911309,10,300120251025,032,927,02,BSC,X10
971251628733,10,300120251025,270,15429,01,SPL,X11
971017020629,10,300120251025,555,28,02,YTH,X13
971481830206,10,300120251025,302,27,02,YTH,X11
971317827633,10,300120251025,480,94,01,BSC,X11
971037888718,10,300120251025,304,4826,03,STD,X10
971936311770,10,300120251025,317,90,03,STD,X10
