MSIDN,EventType,EventDateAndTime,ServiceClass,RechargeAmount,PaymentMethod,Category,Location
971132636988,10,280120251034,165,81,01,STD,X10
971850425262,10,280120251034,250,138,03,STD,X10
971093629999,10,280120251034,397,27,02,SPL,X13
971332385962,10,280120251034,324,69370,02,STD,X12
971616225981,10,280120251034,318,6649,01,YTH,X10
971244668788,10,280120251034,217,63,01,SPL,X11
971099265839,10,280120251034,284,25065,01,YTH,X10
971621131161,10,280120251034,458,87839,01,STD,X12
971225786525,10,280120251034,139,60182,01,SPL,X11
971160944339,10,280120251034,062,28,03,SPL,X10
971359515641,10,280120251034,334,42309,01,BSC,X11
971040487940,10,280120251034,521,6244,03,SPL,X12
971475183105,10,280120251034,243,91,01,BSC,X13
971919116461,10,280120251034,295,79,02,YTH,X11
971378013509,10,280120251034,189,6150,03,STD,X13
971535371776,10,280120251034,120,4118,01,BSC,X11
971019280053,10,280120251034,275,714,03,BSC,X10
971831737035,10,280120251034,472,80,02,BSC,X11
971593354207,10,280120251034,305,332,02,SPL,X10
971097883007,10,280120251034,026,76649,01,BSC,X13
971980948717,10,280120251034,437,673,02,STD,X11
971754127781,10,280120251034,527,27025,02,SPL,X13
971442374349,10,280120251034,469,571,01,STD,X13
971428729376,10,280120251034,474,2946,01,YTH,X12
971503674563,10,280120251034,325,18,03,SPL,X12
971073924170,10,280120251034,272,292,03,YTH,X10
971269668495,10,280120251034,326,585,03,SPL,X13
971567955843,10,280120251034,361,9832,02,YTH,X11
971309053148,10,280120251034,194,24,03,STD,X13
971404450934,10,280120251034,596,1355,01,SPL,X12
971768980413,10,280120251034,098,271,02,SPL,X13
971704734073,10,280120251034,510,2726,03,YTH,X11
971132218720,10,280120251034,407,490,02,YTH,X12
971482219816,10,280120251034,337,5091,02,YTH,X11
971192653533,10,280120251034,123,354,02,YTH,X12
971410004346,10,280120251034,451,63626,03,STD,X12
971822186350,10,280120251034,562,54,02,YTH,X13
971273320778,10,280120251034,237,9904,02,SPL,X12
971234225894,10,280120251034,459,21,03,BSC,X12
971458560949,10,280120251034,415,319,01,SPL,X13
971138496479,10,280120251034,255,30,02,SPL,X12
971438155667,10,280120251034,242,40436,01,SPL,X10
971839625217,10,280120251034,293,8221,03,SPL,X11
971851172343,10,280120251034,019,4612,02,YTH,X12
971399555119,10,280120251034,527,9809,02,SPL,X11
971800200322,10,280120251034,527,17423,01,STD,X12
971060045388,10,280120251034,365,38748,01,YTH,X13
971388357456,10,280120251034,137,92,02,BSC,X12
971115935082,10,280120251034,494,79703,03,YTH,X13
971335698391,10,280120251034,463,57494,02,BSC,X12
971643712708,10,280120251034,595,50,01,SPL,X12
971851711398,10,280120251034,466,1064,02,YTH,X10
971816393395,10,280120251034,218,44445,01,YTH,X11
971357415551,10,280120251034,184,36,03,YTH,X10
971292518625,10,280120251034,211,82292,03,SPL,X12
971724588689,10,280120251034,265,87962,02,SPL,X12
971035310024,10,280120251034,325,536,03,SPL,X12
971153762555,10,280120251034,318,37976,01,YTH,X10
971803143351,10,280120251034,025,1233,01,YTH,X10
971668726234,10,280120251034,128,73385,01,YTH,X12
971021029432,10,280120251034,206,55,03,BSC,X13
