MSIDN,EventType,EventDateAndTime,ServiceClass,RechargeAmount,PaymentMethod,Category,Location
971675236386,10,270120250930,373,4428,02,BSC,X11
971206493971,10,270120250930,308,71,01,SPL,X10
971515920716,10,270120250930,577,8626,03,YTH,X11
971614563769,10,270120250930,197,47853,01,SPL,X13
971785636868,10,270120250930,039,72,01,SPL,X11
971994059143,10,270120250930,489,1583,02,SPL,X11
971036241926,10,270120250930,418,371,03,STD,X11
971392083499,10,270120250930,450,4288,01,YTH,X10
971865872633,10,270120250930,484,87689,03,YTH,X10
971069013424,10,270120250930,193,83542,02,YTH,X10
971707488755,10,270120250930,401,728,01,YTH,X13
971163020349,10,270120250930,489,3965,01,SPL,X12
971768749071,10,270120250930,425,277,02,YTH,X10
971089039733,10,270120250930,551,65,01,YTH,X13
971228236882,10,270120250930,337,209,01,STD,X11
971194820231,10,270120250930,055,10283,02,STD,X10
971089298315,10,270120250930,040,16232,01,YTH,X10
971088675053,10,270120250930,028,11,02,YTH,X10
971364481594,10,270120250930,298,308,01,STD,X11
971447692505,10,270120250930,221,65139,03,YTH,X12
971451674131,10,270120250930,172,83,02,STD,X10
971248057742,10,270120250930,217,139,01,STD,X13
971977217699,10,270120250930,288,47348,01,YTH,X11
971115652521,10,270120250930,288,20,01,BSC,X10
971586242855,10,270120250930,079,25842,02,BSC,X10
971916182141,10,270120250930,511,152,03,STD,X10
971045437464,10,270120250930,520,942,02,STD,X13
971604615310,10,270120250930,164,95571,03,BSC,X13
971215910118,10,270120250930,103,70,02,YTH,X13
971081658691,10,270120250930,197,881,03,YTH,X13
971381075657,10,270120250930,063,55582,03,YTH,X10
971348203063,10,270120250930,364,9788,02,STD,X12
971588307160,10,270120250930,207,6917,03,SPL,X13
971130450528,10,270120250930,230,5059,03,BSC,X12
971973630986,10,270120250930,243,7641,01,YTH,X11
971042368462,10,270120250930,186,824,03,SPL,X13
971052279761,10,270120250930,247,314,02,YTH,X10
971392604462,10,270120250930,282,29001,02,SPL,X10
971418363463,10,270120250930,186,9610,02,STD,X13
971181255087,10,270120250930,142,697,01,STD,X13
971876242569,10,270120250930,507,86,02,BSC,X10
971555767271,10,270120250930,054,79400,02,YTH,X12
971590751345,10,270120250930,471,537,03,SPL,X12
971373251365,10,270120250930,275,63,03,STD,X11
971727401902,10,270120250930,045,57313,03,YTH,X12
971862083780,10,270120250930,282,8040,01,SPL,X13
971587801112,10,270120250930,448,7877,03,BSC,X12
971449073956,10,270120250930,331,563,02,STD,X12
971052564505,10,270120250930,118,20572,03,YTH,X10
971061759219,10,270120250930,335,893,01,BSC,X11
971691674522,10,270120250930,471,44,01,STD,X12
971479823766,10,270120250930,475,42,02,BSC,X12
971742415614,10,270120250930,414,62842,01,BSC,X13
971818579253,10,270120250930,402,8399,03,YTH,X12
971060596922,10,270120250930,573,29,02,SPL,X13
971446085831,10,270120250930,067,13677,03,STD,X10
971157890027,10,270120250930,225,65,01,STD,X12
971254548550,10,270120250930,346,2757,03,BSC,X11
971185626279,10,270120250930,501,26,03,BSC,X13
971509233151,10,270120250930,337,86317,02,SPL,X11
971389402168,10,270120250930,558,30,02,YTH,X13
971193770637,10,270120250930,155,6485,01,SPL,X13
971904368751,10,270120250930,546,2119,01,YTH,X10
971109168009,10,270120250930,185,22,02,SPL,X13
971503656294,10,270120250930,280,5270,02,YTH,X12
971213715244,10,270120250930,453,30,02,BSC,X11
971102077836,10,270120250930,163,4304,02,YTH,X10
971682036448,10,270120250930,304,53308,03,BSC,X10
971011742084,10,270120250930,412,600,02,SPL,X12
971560950025,10,270120250930,302,95,03,SPL,X10
971151782978,10,270120250930,488,905,02,BSC,X12
971083160640,10,270120250930,125,4442,02,BSC,X12
971150873507,10,270120250930,530,24,03,STD,X10
971878904005,10,270120250930,106,410,01,SPL,X10
971068408277,10,270120250930,298,87,01,YTH,X11
971700328438,10,270120250930,127,435,02,SPL,X10
971698237528,10,270120250930,520,2880,02,YTH,X11
971280033633,10,270120250930,367,8748,02,SPL,X10
971488968616,10,270120250930,304,49,01,STD,X13
971528972944,10,270120250930,497,54,03,BSC,X10
971819395722,10,270120250930,394,83319,03,YTH,X11
971610733943,10,270120250930,015,69,03,STD,X11
971688854412,10,270120250930,194,36439,03,BSC,X12
971373943206,10,270120250930,479,27,03,YTH,X12
