MSIDN,EventType,EventDateAndTime,ServiceClass,RechargeAmount,PaymentMethod,Category,Location
971467863780,10,270120250928,022,299,02,SPL,X10
971481144626,10,270120250928,311,73248,01,SPL,X11
971891749916,10,270120250928,490,2721,02,YTH,X13
971449382803,10,270120250928,096,2559,03,STD,X11
971280691105,10,270120250928,207,98,02,STD,X10
971300964981,10,270120250928,201,9198,01,YTH,X11
971515534604,10,270120250928,492,41,02,YTH,X10
971500378418,10,270120250928,439,179,02,STD,X12
971682385078,10,270120250928,433,80885,03,STD,X11
971886965955,10,270120250928,088,394,03,SPL,X11
971997669050,10,270120250928,283,8542,01,BSC,X12
971397777592,10,270120250928,202,8823,02,YTH,X11
971941749201,10,270120250928,075,807,01,STD,X13
971219039971,10,270120250928,114,36,02,BSC,X13
971621863716,10,270120250928,568,34,03,YTH,X12
971925133011,10,270120250928,201,21427,01,STD,X10
971369327553,10,270120250928,046,249,01,SPL,X12
971280976786,10,270120250928,506,95868,01,STD,X13
971848036450,10,270120250928,475,3695,03,STD,X11
971449684760,10,270120250928,133,906,01,STD,X10
971431977624,10,270120250928,173,6052,03,SPL,X12
971503730533,10,270120250928,128,33916,03,YTH,X13
971427680447,10,270120250928,256,713,02,SPL,X12
971659535276,10,270120250928,064,23682,02,SPL,X13
971307354930,10,270120250928,239,397,01,STD,X10
971042921648,10,270120250928,077,180,01,YTH,X12
971378372327,10,270120250928,441,53794,02,STD,X10
971484691837,10,270120250928,537,81,03,SPL,X12
971576349453,10,270120250928,134,160,02,SPL,X12
971925951956,10,270120250928,386,84963,01,STD,X11
971098925762,10,270120250928,227,929,01,SPL,X13
971151066908,10,270120250928,295,553,02,SPL,X11
971077791301,10,270120250928,034,3413,02,BSC,X10
971022536426,10,270120250928,199,833,03,BSC,X13
971251521484,10,270120250928,108,881,02,YTH,X11
971991249972,10,270120250928,004,674,01,BSC,X11
971091737194,10,270120250928,209,156,03,YTH,X12
971334808731,10,270120250928,107,960,03,YTH,X13
971055833329,10,270120250928,498,93170,01,SPL,X10
971901057091,10,270120250928,493,94608,03,YTH,X12
971006472298,10,270120250928,438,25457,03,SPL,X13
971207539492,10,270120250928,297,499,01,STD,X10
971855333618,10,270120250928,521,480,01,SPL,X12
971098757609,10,270120250928,064,31,01,STD,X10
971194853135,10,270120250928,573,85575,02,YTH,X12
971755880374,10,270120250928,126,6305,02,SPL,X13
971226288328,10,270120250928,217,706,01,STD,X11
971890522613,10,270120250928,144,68,02,BSC,X12
971327933328,10,270120250928,225,12,02,SPL,X12
971308513637,10,270120250928,439,724,01,STD,X10
971260069768,10,270120250928,388,438,01,YTH,X13
971202860029,10,270120250928,448,83449,02,YTH,X10
971299094425,10,270120250928,444,40433,01,STD,X11
971809552832,10,270120250928,258,93503,02,STD,X11
971280998418,10,270120250928,249,739,02,SPL,X12
971152831920,10,270120250928,334,3410,03,YTH,X11
971141724295,10,270120250928,241,91550,02,YTH,X11
971051883014,10,270120250928,564,229,01,YTH,X13
971079232916,10,270120250928,146,6560,01,YTH,X12
971864387011,10,270120250928,371,22,03,SPL,X13
971049016105,10,270120250928,314,62471,01,YTH,X12
971826744151,10,270120250928,173,13437,03,BSC,X13
971192542670,10,270120250928,546,79648,01,SPL,X11
971563203188,10,270120250928,239,60,02,STD,X13
971294936128,10,270120250928,551,618,01,STD,X11
971837349975,10,270120250928,418,33127,01,YTH,X10
971569478190,10,270120250928,427,84379,02,SPL,X10
971422076846,10,270120250928,563,500,01,SPL,X11
971846351417,10,270120250928,224,49,02,BSC,X11
971881222965,10,270120250928,543,32852,03,SPL,X12
971015461705,10,270120250928,056,5288,01,STD,X11
971320618189,10,270120250928,594,82,01,YTH,X12
971579020068,10,270120250928,020,506,01,YTH,X13
971068428727,10,270120250928,460,827,03,SPL,X13
971968224668,10,270120250928,222,21,01,BSC,X12
971851670564,10,270120250928,040,528,03,YTH,X13
971860644446,10,270120250928,112,42197,01,YTH,X13
971670224632,10,270120250928,016,83313,02,BSC,X11
971032575303,10,270120250928,072,60800,03,BSC,X10
971753546113,10,270120250928,305,31331,03,BSC,X10
971240554627,10,270120250928,589,8550,01,YTH,X10
971191019631,10,270120250928,512,56,02,BSC,X10
971214534134,10,270120250928,341,830,02,SPL,X11
971765084848,10,270120250928,405,431,01,SPL,X12
971023288989,10,270120250928,412,8780,03,BSC,X10
971271612748,10,270120250928,226,2286,02,SPL,X10
971586094708,10,270120250928,215,94,01,STD,X12
971352016301,10,270120250928,450,578,02,YTH,X10
971690763459,10,270120250928,291,46,02,SPL,X10
971652569784,10,270120250928,397,23430,01,BSC,X13
971521804310,10,270120250928,405,34,03,SPL,X10
971889572647,10,270120250928,128,6300,03,YTH,X13
971367838275,10,270120250928,346,74710,01,STD,X11
971042718117,10,270120250928,593,69604,02,YTH,X13
971186434417,10,270120250928,020,50344,01,SPL,X11
971522631611,10,270120250928,235,30,02,BSC,X10
971829217653,10,270120250928,118,835,01,YTH,X11
971822916030,10,270120250928,109,13111,01,STD,X10
971987562835,10,270120250928,581,1382,03,STD,X10
971439962919,10,270120250928,208,5877,03,SPL,X12
971829211602,10,270120250928,448,28,03,YTH,X12
971247750191,10,270120250928,484,67,02,STD,X12
971171089342,10,270120250928,103,85580,02,BSC,X10
971502355858,10,270120250928,118,598,01,STD,X10
971132097977,10,270120250928,482,38678,01,STD,X10
971665598386,10,270120250928,499,87,02,SPL,X11
971568773066,10,270120250928,010,83590,01,STD,X13
971090613522,10,270120250928,484,919,01,BSC,X10
971089535136,10,270120250928,580,97,03,YTH,X12
971947730856,10,270120250928,432,906,01,YTH,X11
971366967839,10,270120250928,327,32,01,BSC,X12
971161564990,10,270120250928,053,4599,01,SPL,X10
971756363506,10,270120250928,049,58,02,SPL,X10
971944352452,10,270120250928,186,987,03,STD,X13
971474678873,10,270120250928,074,29168,03,BSC,X13
971685596046,10,270120250928,096,87,02,BSC,X10
971032566175,10,270120250928,539,89,03,STD,X10
971806961812,10,270120250928,196,677,01,STD,X10
971790312589,10,270120250928,095,5600,01,SPL,X12
971340204444,10,270120250928,404,73,01,STD,X10
971810883751,10,270120250928,178,58,02,YTH,X13
971475453256,10,270120250928,275,5510,02,BSC,X11
971338458010,10,270120250928,276,83,02,STD,X13
971431093806,10,270120250928,502,33,03,SPL,X10
