MSIDN,EventType,EventDateAndTime,ServiceClass,RechargeAmount,PaymentMethod,Category,Location
971835621345,10,280120251028,496,227,02,SPL,X13
971720432742,10,280120251028,151,86,02,YTH,X10
971008179696,10,280120251028,556,54,01,SPL,X12
971191944696,10,280120251028,348,87,01,YTH,X13
971513850437,10,280120251028,087,769,01,BSC,X11
971901097063,10,280120251028,459,224,01,YTH,X13
971360493901,10,280120251028,461,8554,03,YTH,X12
971832427762,10,280120251028,458,329,02,SPL,X11
971911911477,10,280120251028,466,694,03,BSC,X10
971716317742,10,280120251028,237,2018,03,YTH,X12
971926536358,10,280120251028,359,334,01,YTH,X12
971604350504,10,280120251028,513,99,01,YTH,X12
971686162608,10,280120251028,396,78,03,STD,X11
971011085749,10,280120251028,172,555,03,STD,X10
971109280597,10,280120251028,160,79598,01,SPL,X11
971992501498,10,280120251028,134,95615,03,YTH,X11
971685092750,10,280120251028,424,29,01,YTH,X13
971715788376,10,280120251028,048,10,02,BSC,X11
971322939847,10,280120251028,186,81,03,SPL,X10
971195404248,10,280120251028,490,43059,02,BSC,X12
971810801753,10,280120251028,090,92944,01,YTH,X11
971527572873,10,280120251028,003,943,03,YTH,X10
971044365854,10,280120251028,525,86481,02,STD,X13
971180100427,10,280120251028,473,54,01,SPL,X12
971856749054,10,280120251028,185,52831,02,YTH,X12
971589552590,10,280120251028,536,73,03,SPL,X11
971166215570,10,280120251028,561,30,02,SPL,X11
971817328276,10,280120251028,289,50034,02,SPL,X11
971990342331,10,280120251028,229,67,01,SPL,X11
971475748175,10,280120251028,151,63,03,BSC,X11
971697123343,10,280120251028,515,9685,03,BSC,X10
971630216610,10,280120251028,122,3403,03,SPL,X10
971112023766,10,280120251028,104,3985,01,BSC,X10
971855192700,10,280120251028,561,6656,03,STD,X12
971302814189,10,280120251028,351,92,01,YTH,X11
971488995129,10,280120251028,534,81,02,YTH,X10
971838228465,10,280120251028,416,21,02,SPL,X12
971158475580,10,280120251028,011,36280,01,BSC,X10
971929744508,10,280120251028,364,121,02,BSC,X10
971881814451,10,280120251028,519,7760,03,BSC,X10
971504313775,10,280120251028,421,83,01,YTH,X12
971283849637,10,280120251028,473,992,02,SPL,X12
971531370948,10,280120251028,547,961,03,SPL,X10
971055293222,10,280120251028,293,7024,03,YTH,X11
971916553524,10,280120251028,451,70625,02,STD,X11
971518982852,10,280120251028,535,30345,01,YTH,X12
971404997181,10,280120251028,357,96287,03,YTH,X10
971112550301,10,280120251028,274,79504,03,BSC,X10
971841555427,10,280120251028,060,31,02,STD,X12
971018935680,10,280120251028,434,9833,01,YTH,X11
971081353884,10,280120251028,094,9444,03,STD,X13
971106268180,10,280120251028,152,87,02,YTH,X13
971474419254,10,280120251028,218,43,02,BSC,X10
971071277215,10,280120251028,315,963,03,YTH,X12
971006783095,10,280120251028,495,88459,03,BSC,X10
971891043997,10,280120251028,194,48004,01,BSC,X12
971166754707,10,280120251028,393,51,02,YTH,X12
971408400089,10,280120251028,403,31,02,STD,X13
