MSIDN,EventType,EventDateAndTime,ServiceClass,RechargeAmount,PaymentMethod,Category,Location
971266120914,10,300120251020,391,2713,01,BSC,X11
971407327719,10,300120251020,008,79,03,BSC,X12
971894731581,10,300120251020,264,75,01,YTH,X12
971691814829,10,300120251020,408,75479,01,YTH,X12
971700905894,10,300120251020,194,2323,02,YTH,X10
971484229678,10,300120251020,039,5033,02,YTH,X12
971447368228,10,300120251020,450,51,02,YTH,X11
971509889771,10,300120251020,291,867,03,BSC,X12
971872440864,10,300120251020,207,157,02,STD,X13
971769322607,10,300120251020,551,11,02,STD,X10
971026947062,10,300120251020,487,22,01,YTH,X13
971444480687,10,300120251020,012,58,01,STD,X11
971329010417,10,300120251020,160,492,02,BSC,X12
971446599480,10,300120251020,150,61,03,BSC,X10
971058033197,10,300120251020,070,99488,02,SPL,X10
971319491369,10,300120251020,016,920,03,STD,X11
971610755454,10,300120251020,531,4719,03,BSC,X11
971636848490,10,300120251020,455,247,01,STD,X10
971859290728,10,300120251020,212,611,03,BSC,X10
971005549095,10,300120251020,309,96,02,YTH,X13
971894258405,10,300120251020,501,545,03,BSC,X10
971617228766,10,300120251020,473,2702,02,BSC,X13
971852390327,10,300120251020,224,7167,01,STD,X12
971502544486,10,300120251020,114,822,03,STD,X10
971370634334,10,300120251020,435,9306,02,STD,X13
971134487103,10,300120251020,423,85895,02,STD,X11
971969034413,10,300120251020,028,9317,02,STD,X10
971944841741,10,300120251020,556,441,03,YTH,X11
971627273260,10,300120251020,037,57085,01,SPL,X12
971927930969,10,300120251020,568,722,03,YTH,X11
971594180154,10,300120251020,032,54348,02,YTH,X10
971072141988,10,300120251020,277,327,03,STD,X10
971005918458,10,300120251020,537,95,01,SPL,X12
971785769658,10,300120251020,103,44,03,YTH,X12
971793191933,10,300120251020,550,303,02,STD,X13
971762855909,10,300120251020,486,27435,02,YTH,X13
971416456110,10,300120251020,039,15407,01,BSC,X13
971219806352,10,300120251020,480,56,01,BSC,X11
971305927947,10,300120251020,375,85470,02,SPL,X13
971809498425,10,300120251020,465,86252,01,YTH,X12
971657132512,10,300120251020,146,172,02,SPL,X11
971024113113,10,300120251020,274,511,02,YTH,X11
971238848336,10,300120251020,503,9972,02,YTH,X10
971333501302,10,300120251020,459,4242,03,YTH,X13
971800477403,10,300120251020,256,55138,01,YTH,X13
971894783015,10,300120251020,560,4634,03,YTH,X10
971768733642,10,300120251020,028,8092,03,BSC,X10
971957278194,10,300120251020,229,12,02,SPL,X11
971343231993,10,300120251020,152,90880,03,YTH,X11
971430164766,10,300120251020,399,75,02,BSC,X11
971814676653,10,300120251020,308,500,03,STD,X10
971807659895,10,300120251020,164,82,01,STD,X10
971160800581,10,300120251020,240,958,03,YTH,X12
971585311042,10,300120251020,408,2767,03,BSC,X10
971367209144,10,300120251020,391,15,01,YTH,X10
971327261352,10,300120251020,121,234,01,SPL,X11
971570547049,10,300120251020,395,34,02,STD,X10
971923773813,10,300120251020,470,15290,02,YTH,X11
971902241271,10,300120251020,426,696,01,STD,X12
971595977361,10,300120251020,202,646,01,BSC,X13
971650957673,10,300120251020,599,72184,01,STD,X13
971207951621,10,300120251020,329,68,02,SPL,X10
971262024997,10,300120251020,511,61,01,SPL,X13
971929691925,10,300120251020,161,75646,01,SPL,X13
971811220797,10,300120251020,096,97,02,SPL,X11
971326184333,10,300120251020,354,70,01,BSC,X13
971098173878,10,300120251020,472,431,02,BSC,X10
971998474587,10,300120251020,419,490,01,YTH,X13
971575729158,10,300120251020,593,7673,01,YTH,X11
971785360875,10,300120251020,044,62165,01,SPL,X11
971719382497,10,300120251020,146,5275,02,BSC,X13
971289317381,10,300120251020,555,63,02,SPL,X12
971662245751,10,300120251020,434,83,01,STD,X12
971140955759,10,300120251020,028,46767,01,YTH,X11
971788186293,10,300120251020,486,9514,01,BSC,X13
971640625842,10,300120251020,336,973,01,YTH,X13
971490980726,10,300120251020,392,11688,02,SPL,X10
971849217601,10,300120251020,172,377,03,STD,X12
971210774581,10,300120251020,053,698,03,STD,X10
971022353103,10,300120251020,064,9124,02,SPL,X11
971291648853,10,300120251020,391,8051,02,BSC,X11
971235450797,10,300120251020,200,4310,03,YTH,X10
971508206028,10,300120251020,045,571,02,SPL,X11
971941733765,10,300120251020,251,76,02,BSC,X10
971856028581,10,300120251020,345,504,03,YTH,X12
971781363786,10,300120251020,325,69717,03,SPL,X10
971235429771,10,300120251020,175,22917,03,BSC,X13
971410854549,10,300120251020,463,5197,02,BSC,X11
971553054480,10,300120251020,220,1826,02,YTH,X12
971216805199,10,300120251020,570,6056,03,SPL,X10
971409888203,10,300120251020,571,4090,03,YTH,X10
971128872699,10,300120251020,412,848,02,BSC,X12
971576526030,10,300120251020,281,63059,03,STD,X13
971224073074,10,300120251020,002,75237,03,STD,X11
971607785618,10,300120251020,030,541,02,STD,X12
971462363933,10,300120251020,003,627,02,SPL,X10
971315657713,10,300120251020,111,38,03,SPL,X10
971578045168,10,300120251020,343,8807,02,YTH,X10
971012156808,10,300120251020,599,3904,02,STD,X13
971258094699,10,300120251020,490,27212,01,SPL,X13
971840580756,10,300120251020,438,7383,02,STD,X10
971180126913,10,300120251020,462,11788,03,STD,X10
971129644136,10,300120251020,503,40,02,STD,X11
971098400411,10,300120251020,168,81,02,SPL,X10
971593643313,10,300120251020,188,23111,03,STD,X13
971344312177,10,300120251020,573,130,01,STD,X11
971200015579,10,300120251020,358,303,02,STD,X11
971477853769,10,300120251020,324,45,01,YTH,X10
971712751312,10,300120251020,306,5319,01,BSC,X11
971410367267,10,300120251020,004,35,02,YTH,X13
971885626275,10,300120251020,254,9235,02,SPL,X13
971337835682,10,300120251020,488,38620,01,SPL,X12
971344641277,10,300120251020,103,6619,03,SPL,X10
971236014110,10,300120251020,387,148,02,YTH,X13
971889942394,10,300120251020,199,157,03,SPL,X10
971525852255,10,300120251020,072,19,02,BSC,X13
971008335153,10,300120251020,403,90416,02,SPL,X13
971248062163,10,300120251020,128,575,03,BSC,X13
971314506820,10,300120251020,342,75,03,BSC,X12
971812725188,10,300120251020,123,973,02,SPL,X11
971796776412,10,300120251020,216,418,03,YTH,X11
971667481662,10,300120251020,236,663,02,SPL,X13
971729415291,10,300120251020,497,82435,03,YTH,X13
971417344517,10,300120251020,575,79282,01,SPL,X10
971624339052,10,300120251020,358,34,02,BSC,X10
971418594541,10,300120251020,272,644,01,BSC,X13
971197747327,10,300120251020,573,8112,01,SPL,X11
971343404654,10,300120251020,550,525,01,SPL,X11
971781494306,10,300120251020,275,3761,01,SPL,X12
971046742626,10,300120251020,572,8413,02,STD,X11
971975119820,10,300120251020,493,4503,02,SPL,X13
971669786071,10,300120251020,282,1288,01,STD,X12
