MSIDN,EventType,EventDateAndTime,ServiceClass,RechargeAmount,PaymentMethod,Category,Location
971291673821,10,270120250927,060,4853,02,YTH,X13
971011255836,10,270120250927,382,687,03,STD,X10
971134253488,10,270120250927,303,82,03,YTH,X11
971209317885,10,270120250927,436,882,03,SPL,X10
971986970421,10,270120250927,003,231,01,STD,X13
971940235484,10,270120250927,337,80,02,YTH,X11
971876431570,10,270120250927,224,79,01,BSC,X12
971419082682,10,270120250927,179,26,01,BSC,X12
971079942201,10,270120250927,050,70510,02,STD,X10
971064275841,10,270120250927,289,28080,03,BSC,X10
971949445989,10,270120250927,207,83240,01,YTH,X11
971663066444,10,270120250927,091,79,03,STD,X11
971163462544,10,270120250927,192,41807,03,YTH,X12
971148798847,10,270120250927,076,62,03,YTH,X13
971064964636,10,270120250927,130,2905,02,YTH,X11
971747600599,10,270120250927,028,64,01,BSC,X12
971974568736,10,270120250927,416,8994,02,BSC,X12
971795339806,10,270120250927,329,971,03,STD,X12
971625984317,10,270120250927,470,430,02,STD,X11
971203608043,10,270120250927,013,21010,03,BSC,X11
971608078644,10,270120250927,596,67,01,YTH,X13
971160255338,10,270120250927,281,10,03,BSC,X13
971073831221,10,270120250927,233,8743,02,BSC,X10
971193696769,10,270120250927,145,1239,02,BSC,X11
971828161400,10,270120250927,028,77779,01,SPL,X12
971873267225,10,270120250927,410,273,01,STD,X12
971247446586,10,270120250927,308,15385,03,STD,X13
971652400505,10,270120250927,479,37426,02,SPL,X10
971424741075,10,270120250927,499,44066,03,STD,X10
971308429292,10,270120250927,375,61514,01,STD,X10
971006038073,10,270120250927,143,5742,03,BSC,X11
971586167090,10,270120250927,087,13372,02,YTH,X12
971405964761,10,270120250927,578,6913,03,YTH,X13
971099861303,10,270120250927,231,160,02,BSC,X11
971018699565,10,270120250927,084,45,02,STD,X12
971013608143,10,270120250927,067,580,02,YTH,X10
971941686209,10,270120250927,541,92026,03,YTH,X11
971672713723,10,270120250927,113,14728,02,BSC,X13
971020061394,10,270120250927,175,718,03,STD,X10
971426758406,10,270120250927,158,971,01,BSC,X11
971776450031,10,270120250927,348,46,03,YTH,X13
971238724439,10,270120250927,461,953,01,STD,X13
971116163980,10,270120250927,565,813,02,SPL,X13
971657641768,10,270120250927,407,407,01,STD,X13
